TreeNum,Response,Easting,Northing,TreesPClus,BAPClus,SDI_20th,BA_20th,BA_Inf_20th,BA_Inf_20th_IND,NeighSDIAlt25_91,IndDBHIn,DeadDist,DeadDistInd,NeighBSA9125,NeighBSA915,NeighBSA911,NeighBSA9115,bsadead25new,bsadead5new,bsadead1new,bsadead15new,bsadead25newind,bsadead5newind,bsadead1newind,bsadead15newind
6021,0,766114.8511,4334445.211,2,1.00899,31.72867908,19.072638,0,0,138.1670571,9,32.89563555,1,82.688094,128.981646,205.801236,302.604282,0,0,1.55439,2.339766,0,0,1,1
6022,0,766114.9161,4334445.549,2,1.00899,31.72867908,19.072638,0,0,139.1132701,5,33.23698691,1,83.517102,127.585422,202.965156,300.809916,0,0,1.55439,2.339766,0,0,1,1
6023,0,766109.8456,4334459.925,1,0.5454,15.31480515,10.029906,0,0,79.77730353,26,40.13686413,1,48.518784,95.046858,169.357608,255.02904,0,0,0,0.5454,0,0,0,1
6024,0,766112.8364,4334454.155,1,0.5454,21.09636955,13.765896,0,0,94.32139773,9,37.55683633,1,57.43062,105.99849,180.701928,283.324392,0,0,0,1.55439,0,0,0,1
6025,0,766114.4718,4334449.231,1,0.5454,28.68364511,17.1801,0,0,123.6902564,12,35.42381766,1,74.212578,119.148084,198.738306,289.083816,0,0,0.5454,1.55439,0,0,1,1
6026,0,766115.0917,4334449.696,1,0.5454,27.68364511,16.6347,0,0,121.669825,15,36.19827522,1,73.27449,113.186862,194.669622,284.524272,0,0,0,1.55439,0,0,0,1
6027,0,766110.7752,4334465.276,1,0.5454,5.075299732,3.883248,0,0,52.26970972,6,45.11675713,1,32.707638,79.295706,153.191952,227.197278,0,0,0,0,0,0,0,0
6028,0,766114.5291,4334453.928,1,0.5454,22.79534099,14.660352,0,0,102.211394,21,38.58664509,1,62.224686,108.081918,179.76384,271.161972,0,0,0,1.55439,0,0,0,1
6029,0,766116.4958,4334452.967,1,0.5454,24.52929552,14.660352,0,0,113.130059,12,39.37843883,1,68.9931,101.74437,179.911098,259.277706,0,0,0,1.55439,0,0,0,1
6030,0,766073.3656,4334456.369,1,0.5454,21.16106603,13.940424,0,0,110.8691809,12,32.3368295,1,68.540418,126.510984,213.235038,273.87261,0,0,0.5454,0.5454,0,0,1,1
6031,0,766071.9275,4334485.897,1,0.5454,15.60549685,11.349774,0,0,57.49640099,21,60.77076049,0,39.02337,83.784348,118.493604,137.757132,0,0,0,0,0,0,0,0
6032,0,766072.7473,4334476.171,1,0.5454,30.76998501,21.003354,0,0,115.0865322,10,51.16747229,0,75.396096,110.476224,138.66795,175.907862,0,0,0,0,0,0,0,0
6033,0,766073.423,4334471.91,1,0.5454,38.95105991,27.073656,0,0,136.288648,15,46.88872883,1,88.212996,124.809336,151.78482,192.760722,0,0,0,0,0,0,0,0
6034,0,766073.7524,4334474.657,1,0.5454,28.20129102,19.236258,0,0,121.1632512,16,49.43763044,1,79.502958,114.277662,143.287488,180.641934,0,0,0,0,0,0,0,0
6035,0,766073.6942,4334471.907,1,0.5454,38.95105991,27.073656,0,0,135.8223261,14,46.8086569,1,87.902118,124.809336,151.981164,194.227848,0,0,0,0,0,0,0,0
6036,0,766074.8206,4334476.127,1,0.5454,27.44262001,19.018098,0,0,116.1009663,20,50.59074237,0,76.208742,107.760132,140.964084,178.514874,0,0,0,0,0,0,0,0
6037,0,766077.1278,4334472.395,1,0.5454,26.47422327,16.85286,0,0,119.0328743,16,46.43559323,1,77.523156,122.90589,157.94784,200.418138,0,0,0,0,0,0,0,0
6038,0,766079.7272,4334481.488,1,0.5454,7.848872478,5.612166,0,0,86.32390231,23,54.959273,0,56.770686,86.55498,135.624618,160.543944,0,0,0,0,0,0,0,0
6039,0,766077.2834,4334470.777,1,0.5454,31.68725923,19.890738,0,0,129.2520866,8,44.82145191,1,83.871612,126.09648,163.652724,212.029704,0,0,0,0,0,0,0,0
6040,0,766077.8749,4334471.878,1,0.5454,31.24677257,19.694394,0,0,118.5872937,10,45.77725157,1,77.234094,124.083954,160.45668,206.46117,0,0,0,0,0,0,0,0
6041,0,766079.1839,4334473.066,1,0.5454,30.54780114,19.345338,0,0,115.1078939,16,46.70872214,1,75.357918,115.695702,157.555152,200.499948,0,0,0,0,0,0,0,0
6042,0,766076.8415,4334465.81,1,0.5454,36.17422049,23.599458,0,0,130.3847829,21,40.09266878,1,83.47347,134.746524,182.32722,237.49443,0,0,0,0.5454,0,0,0,1
6043,0,766084.3105,4334483.173,1,0.5454,4.806914971,3.430566,0,0,63.01166601,10,56.23437188,0,41.401314,79.71021,128.152638,167.121468,0,0,0,0,0,0,0,0
6044,0,766076.2241,4334462.44,1,0.5454,24.27676116,16.236558,0,0,125.7677398,17,37.01324082,1,78.744852,136.846314,193.633362,244.131948,0,0,0,0.5454,0,0,0,1
6045,0,766076.9994,4334464.087,1,0.5454,26.37162723,17.283726,0,0,134.525963,8,38.38613098,1,85.775058,134.74107,184.705164,241.110432,0,0,0,0.5454,0,0,0,1
6046,0,766080.2701,4334468.226,1,0.5454,30.4683703,18.745398,0,0,116.0607045,8,41.75670857,1,74.730708,124.307568,176.442354,228.102642,0,0,0,0.5454,0,0,0,1
6047,0,766078.5792,4334465.323,1,0.5454,31.55229504,20.027088,0,0,126.2463513,9,39.21657636,1,80.861004,128.14173,183.914334,242.163054,0,0,0,0.5454,0,0,0,1
6048,0,766083.7337,4334471.06,1,0.5454,30.02228052,17.83458,0,0,101.3812021,9,44.17518204,1,65.818872,111.474306,176.715054,220.608846,0,0,0,0,0,0,0,0
6049,0,766087.5926,4334475.799,1,0.5454,21.46283204,13.482288,0,0,72.79572253,12,48.8060015,1,45.562716,88.30026,155.695338,204.93405,0,0,0,0,0,0,0,0
6050,0,766084.978,4334471.661,1,0.5454,30.77932998,18.832662,0,0,101.0756214,8,44.70407411,1,65.77524,103.347846,176.938668,217.707318,0,0,0,0,0,0,0,0
6051,0,766087.237,4334473.37,1,0.5454,27.33828751,16.918308,0,0,80.6535448,9,46.37326926,1,50.127714,94.910508,165.834324,212.716908,0,0,0,0,0,0,0,0
6052,0,766090.3223,4334477.151,1,0.5454,16.97243182,10.629846,0,0,71.22975366,20,50.27004412,0,44.66826,79.066638,148.501512,204.628626,0,0,0,0,0,0,0,0
6053,0,766084.3872,4334469.406,1,0.5454,30.16468148,17.567334,0,0,111.075048,19,42.48201983,1,71.769186,111.403404,183.047148,226.226466,0,0,0,0.5454,0,0,0,1
6054,0,766082.8117,4334467.542,1,0.5454,33.99414115,20.20707,0,0,119.2705731,9,40.74899131,1,76.759596,115.793874,183.030786,239.534226,0,0,0,0.5454,0,0,0,1
6055,0,766083.3975,4334467.428,1,0.5454,37.10815599,21.974166,0,0,119.2705731,8,40.5809033,1,76.759596,116.137476,184.912416,241.104978,0,0,0,0.5454,0,0,0,1
6056,0,766084.2173,4334468.332,1,0.5454,34.28294314,20.228886,0,0,112.9134775,15,41.4205715,1,72.663642,113.339574,187.797582,234.19476,0,0,0,0.5454,0,0,0,1
6057,0,766087.4963,4334471.947,1,0.5454,33.14082496,20.594304,0,0,85.86904858,10,44.95303646,1,53.814618,101.351682,178.051284,219.408966,0,0,0,0,0,0,0,0
6058,0,766088.5176,4334473.072,1,0.5454,32.7003383,20.39796,0,0,80.6535448,9,46.10260164,1,50.127714,98.761032,172.86453,215.640252,0,0,0,0,0,0,0,0
6059,0,766091.595,4334476.465,1,0.5454,16.27346038,10.28079,0,0,63.30691948,16,49.68988257,1,39.421512,80.58285,149.95773,208.021014,0,0,0,0,0,0,0,0
6060,0,766082.3427,4334465.925,1,0.5454,32.86252865,19.74348,0,0,124.7648644,6,39.19215164,1,80.06472,120.386142,188.621136,247.208004,0,0,0,0.5454,0,0,0,1
6061,0,766087.9714,4334471.916,1,0.5454,32.7003383,20.39796,0,0,83.31663137,10,44.93092176,1,51.59484,100.146348,182.103606,220.47795,0,0,0,0,0,0,0,0
6062,0,766090.7929,4334474.283,1,0.5454,23.00622487,14.273118,0,0,73.10650294,21,47.44547846,1,45.51363,86.36409,157.969656,214.66944,0,0,0,0,0,0,0,0
6063,0,766083.7496,4334466.676,1,0.5454,34.98191458,20.577942,0,0,118.1784069,14,39.80239071,1,75.150666,117.822762,191.779002,244.431918,0,0,0,0.5454,0,0,0,1
6064,0,766079.7478,4334462.487,1,0.5454,23.80743852,14.360382,0,0,121.2446157,6,36.20132409,1,75.897864,133.072146,200.712654,253.82916,0,0,0,0.5454,0,0,0,1
6065,0,766093.2772,4334474.8,1,0.5454,21.46283204,13.482288,0,0,61.01546985,13,48.22631774,1,37.234458,77.648598,152.864712,216.518346,0,0,0,0,0,0,0,0
6066,0,766081.8645,4334464.236,1,0.5454,28.15238878,17.120106,0,0,122.4804044,6,37.57610289,1,77.763132,124.340292,195.514992,253.709172,0,0,0,0.5454,0,0,0,1
6067,0,766081.5457,4334463.68,1,0.5454,27.45341734,16.77105,0,0,124.4901191,10,37.06983096,1,78.86484,125.327466,196.436718,255.76533,0,0,0,0.5454,0,0,0,1
6068,0,766089.5253,4334469.356,1,0.5454,34.85689692,21.663288,0,0,88.29234923,7,42.43965634,1,54.278208,97.932024,188.512056,238.377978,0,0,0,0.5454,0,0,0,1
6069,0,766088.9916,4334468.054,1,0.5454,34.10704724,20.594304,0,0,92.36839491,9,41.10955462,1,57.419712,102.922434,191.1627,246.30264,0,0,0,0.5454,0,0,0,1
6070,0,766091.1645,4334469.2,1,0.5454,33.57198888,21.02517,0,0,84.24908858,8,42.41752973,1,51.654834,96.513984,184.83606,240.423228,0,0,0,0.5454,0,0,0,1
6071,0,766090.8451,4334468.065,1,0.5454,29.95856903,18.249084,0,0,90.27378058,8,41.25664153,1,54.998136,97.741134,189.684666,245.506356,0,0,0,0.5454,0,0,0,1
6072,0,766094.2656,4334468.333,1,0.5454,16.39047611,10.013544,0,0,81.62413158,19,41.98719074,1,49.353246,89.412876,185.62689,255.934404,0,0,0,0.5454,0,0,0,1
6073,0,766093.402,4334467.379,1,0.5454,19.97081284,12.091518,0,0,81.64547981,9,40.90208462,1,48.45879,92.401668,189.19926,259.065,0,0,0,0.5454,0,0,0,1
6074,0,766091.2633,4334466.203,1,0.5454,24.97998326,14.960322,0,0,87.66644197,14,39.44773354,1,51.987528,105.054948,196.693056,260.772102,0,0,0,0.5454,0,0,0,1
6075,0,766082.446,4334461.358,1,0.5454,23.80743852,14.360382,0,0,125.8045679,11,34.64669413,1,78.363072,127.067292,208.959102,274.47255,0,0,0.5454,0.5454,0,0,1,1
6076,0,766078.8586,4334459.023,1,0.5454,19.9638742,12.211506,0,0,113.6880167,12,33.0176721,1,69.887556,140.05872,215.536626,278.606682,0,0,0.5454,0.5454,0,0,1,1
6077,0,766087.6383,4334463.265,1,0.5454,25.89799061,14.883966,0,0,100.3270721,14,36.2746388,1,60.48486,113.9886,210.235338,267.622326,0,0,0,0.5454,0,0,0,1
6078,0,766087.1329,4334461.322,1,0.5454,24.05592756,13.569552,0,0,114.0236343,11,34.32483208,1,69.625764,124.203942,216.938304,285.38055,0,0,0.5454,0.5454,0,0,1,1
6079,0,766086.6397,4334460.885,1,0.5454,23.85247642,13.564098,0,0,115.0605782,13,33.88795341,1,70.367508,124.945686,217.112832,285.538716,0,0,0.5454,0.5454,0,0,1,1
6080,0,766090.7515,4334460.958,1,0.5454,17.44221598,9.833562,0,0,100.0301953,11,34.1783949,1,59.099544,120.582486,214.593084,291.57084,0,0,0.5454,0.5454,0,0,1,1
6081,0,766091.7226,4334460.874,1,0.5454,21.3832315,12.347856,0,0,99.44734672,7,34.218412,1,58.49415,117.659142,213.747714,293.168862,0,0,0.5454,0.5454,0,0,1,1
6082,0,766092.8889,4334459.737,1,0.5454,19.79972187,11.257056,0,0,103.7657703,8,33.2833614,1,62.126514,119.87892,216.327456,299.222802,0,0,0.5454,0.5454,0,0,1,1
6083,0,766081.8177,4334457.525,1,0.5454,14.20995405,8.579142,0,0,110.2952283,13,30.94617158,1,67.116924,133.017606,228.069918,295.421364,0,0,0.5454,0.5454,0,0,1,1
6084,0,766093.4171,4334458.048,1,0.5454,18.12020182,10.138986,0,0,99.81020008,5,31.7278212,1,58.914108,122.944068,218.492694,306.449352,0,0,0.5454,0.5454,0,0,1,1
6085,0,766093.7774,4334457.006,1,0.5454,16.18693859,8.64459,0,0,96.27217834,9,30.78737787,1,56.645244,120.882456,217.849122,311.36886,0,0,0.5454,0.5454,0,0,1,1
6086,0,766091.0455,4334456.612,1,0.5454,16.92798925,9.375426,0,0,101.8360835,7,29.9035914,1,59.623128,127.656324,224.088498,315.2412,0,0,0.5454,0.5454,0,0,1,1
6087,0,766090.4333,4334456.008,1,0.5454,20.91849543,11.78064,0,0,100.5404691,12,29.22511681,1,58.134186,126.8055,227.426346,315.37755,0,0,0.5454,0.5454,0,0,1,1
6088,0,766094.0649,4334455.207,1,0.5454,19.48108816,10.209888,0,0,100.8102086,13,29.10620075,1,60.697566,121.558752,218.247264,322.729542,0,0,0.5454,0.5454,0,0,1,1
6089,0,766093.3692,4334454.191,1,0.5454,20.43854437,10.711656,0,0,102.0047004,12,27.95333181,1,61.390224,121.836906,230.780556,328.65804,0,0,0.5454,0.5454,0,0,1,1
6090,0,766090.8659,4334453.843,1,0.5454,18.51812242,10.138986,0,0,102.4171016,7,27.13725869,1,60.801192,129.199806,235.55826,337.760766,0,0,0.5454,0.5454,0,0,1,1
6091,0,766094.4224,4334452.954,1,0.5454,22.9795577,12.10788,0,0,103.7795823,9,27.02577008,1,62.524656,123.254946,230.7042,335.846412,0,0,0.5454,1.330776,0,0,1,1
6092,0,766085.5839,4334453.724,1,0.5454,15.31595946,8.764578,0,0,120.9892604,8,26.75808618,1,73.536282,131.730462,248.991462,318.355434,0,0,0.5454,0.5454,0,0,1,1
6093,0,766088.4956,4334452.817,1,0.5454,15.08510279,8.39916,0,0,120.328815,6,25.86863359,1,72.2655,131.943168,243.286578,334.08477,0,0,0.5454,1.330776,0,0,1,1
6094,0,766076.8559,4334453.418,1,0.5454,22.29348907,13.98951,0,0,103.885183,18,28.26265812,1,62.791902,131.452308,230.666022,296.04312,0,0,0.5454,0.5454,0,0,1,1
6095,0,766079.0254,4334448.8,1,0.5454,21.89445296,13.591368,0,0,100.5672091,13,23.17844896,1,60.801192,126.729144,253.785528,322.953156,0,0.5454,0.5454,1.330776,0,1,1,1
6097,0,766080.3891,4334444.581,1,0.5454,23.71765906,14.147676,0,0,95.59955071,11,18.74764817,1,57.528792,121.395132,261.557478,358.90047,0,0.5454,0.5454,1.876176,0,1,1,1
6098,0,766081.4376,4334441.679,1,0.5454,19.03401232,10.924362,0,0,98.04149108,8,15.6621509,1,58.897746,124.416648,254.298204,383.110776,0.5454,0.5454,1.330776,2.885166,1,1,1,1
6099,0,766079.731,4334443.194,1,0.5454,22.0319043,12.947796,0,0,89.88327106,12,17.70925048,1,53.972784,121.65147,256.861584,361.152972,0.5454,0.5454,0.5454,1.876176,1,1,1,1
6100,0,766082.5652,4334436.448,1,0.5454,19.96994026,11.311596,0,0,99.24553243,6,10.39423608,1,59.835834,128.065374,254.909052,410.511672,0.5454,0.5454,1.876176,2.885166,1,1,1,1
6101,0,766075.256,4334451.869,1,0.5454,22.10980228,13.85316,0,0,94.97625957,7,27.45919441,1,57.207006,129.88701,244.606446,291.205422,0,0,0.5454,0.5454,0,0,1,1
6102,0,766081.1722,4334436.839,1,0.5454,23.76008333,13.395024,0,0,99.13795779,6,11.3834587,1,59.388606,125.054766,254.712708,410.178978,0.5454,0.5454,1.876176,3.430566,1,1,1,1
6103,0,766080.6137,4334437.276,1,0.5454,23.76008333,13.395024,0,0,99.89453539,18,12.04484105,1,59.80311,124.70571,254.64726,402.499746,0.5454,0.5454,1.876176,3.430566,1,1,1,1
6104,0,766080.7193,4334437.972,1,0.5454,23.76008333,13.395024,0,0,96.35122378,6,12.59183708,1,57.850578,127.51452,253.01106,400.001814,0.5454,0.5454,1.330776,3.430566,1,1,1,1
6105,0,766081.3697,4334435.285,1,0.5454,21.95527461,12.206052,0,0,109.1805694,9,9.959475621,1,67.553244,130.454226,255.978036,406.475712,0.5454,0.5454,1.876176,3.430566,1,1,1,1
6106,0,766075.9456,4334449.198,1,0.5454,22.65122589,14.251302,0,0,90.9735025,16,24.75288413,1,54.698166,126.94185,251.025804,311.363406,0,0.5454,0.5454,1.330776,0,1,1,1
6107,0,766078.6489,4334438.857,1,0.5454,24.12373383,13.422294,0,0,96.83021329,10,14.44354202,1,58.183272,122.845896,252.678366,383.519826,0.5454,0.5454,1.330776,3.430566,1,1,1,1
6108,0,766077.1003,4334442.222,1,0.5454,27.39639216,16.018398,0,0,83.21896643,14,18.10206554,1,49.996818,117.495522,243.188406,358.24599,0,0.5454,0.5454,1.876176,0,1,1,1
6109,0,766076.8457,4334438.105,1,0.5454,27.02780962,15.020316,0,0,96.26334643,10,14.97770918,1,57.916026,123.28767,252.951066,379.500228,0.5454,0.5454,1.330776,2.770632,1,1,1,1
6110,0,766076.4469,4334440.198,1,0.5454,24.8398058,13.945878,0,0,89.16757443,14,16.83388871,1,53.111052,125.698338,241.181334,370.686564,0.5454,0.5454,1.330776,2.421576,1,1,1,1
6111,0,766077.1841,4334431.67,1,0.5454,21.01963099,11.573388,0,0,111.4760645,10,10.77533294,1,69.516684,125.829234,268.140456,395.458632,0.5454,0.5454,1.876176,4.139586,1,1,1,1
6112,0,766077.3247,4334430.76,1,0.5454,18.00655309,10.00809,0,0,105.0375248,12,10.28213172,1,65.344374,128.55078,270.851094,393.844248,0.5454,0.5454,1.876176,4.139586,1,1,1,1
6113,0,766075.0234,4334446.76,1,0.5454,22.48890428,13.727718,0,0,79.31893099,14,23.05309988,1,46.762596,125.889228,247.497066,325.265652,0,0.5454,0.5454,1.330776,0,1,1,1
6114,0,766075.4717,4334440.971,1,0.5454,24.62749559,14.093136,0,0,88.48510023,10,18.04747577,1,52.865622,131.054166,244.66644,363.7818,0,0.5454,0.5454,2.421576,0,1,1,1
6115,0,766076.3811,4334434.322,1,0.5454,24.49228055,13.602276,0,0,93.95066086,9,12.81249155,1,55.963494,124.32393,256.054392,394.875054,0.5454,0.5454,1.876176,4.139586,1,1,1,1
6116,0,766076.4638,4334433.717,1,0.5454,21.77620858,11.987892,0,0,91.83491158,6,12.40693141,1,54.659988,125.507448,258.541416,393.293394,0.5454,0.5454,1.876176,4.139586,1,1,1,1
6117,0,766076.4218,4334434.025,1,0.5454,21.77620858,11.987892,0,0,93.17485327,6,12.61124924,1,55.445364,124.32393,254.34729,393.953328,0.5454,0.5454,1.876176,4.139586,1,1,1,1
6118,0,766075.4557,4334438.811,1,0.5454,26.68422719,14.933052,0,0,98.09992656,8,16.44321709,1,58.646862,122.829534,251.140338,375.655158,0.5454,0.5454,1.330776,2.421576,1,1,1,1
6119,0,766075.7441,4334436.388,1,0.5454,25.70693769,14.256756,0,0,98.37816952,10,14.57704154,1,58.974102,121.640562,259.086816,389.644668,0.5454,0.5454,1.330776,3.212406,1,1,1,1
6120,0,766074.8157,4334439.058,1,0.5454,26.24374054,14.736708,0,0,94.30034944,6,17.06828976,1,56.399814,122.785902,247.917024,373.228128,0.5454,0.5454,1.330776,2.421576,1,1,1,1
6121,0,766074.9165,4334432.948,1,0.5454,24.66129666,13.727718,0,0,103.1187307,9,13.37387793,1,62.050158,121.067892,256.376178,388.78839,0.5454,0.5454,1.876176,4.139586,1,1,1,1
6122,0,766075.0777,4334430.513,1,0.5454,14.73411675,7.739226,0,0,104.0072815,7,12.32792795,1,63.23913,122.322312,262.070154,385.374186,0.5454,0.5454,2.421576,4.139586,1,1,1,1
6123,0,766073.297,4334437.777,1,0.5454,22.96019406,12.92598,0,0,92.25576065,12,17.35115358,1,54.414558,117.222822,245.680884,375.273378,0.5454,0.5454,1.330776,3.130596,1,1,1,1
6124,0,766072.7069,4334439.31,1,0.5454,19.66246461,11.022534,0,0,90.21684752,7,18.78447,1,53.280126,117.691866,244.317384,366.061572,0,0.5454,0.5454,3.130596,0,1,1,1
6125,0,766071.4825,4334435.722,1,0.5454,22.95158648,12.59874,0,0,91.7393863,6,17.70930337,1,53.896428,116.246556,239.845104,362.560104,0.5454,0.5454,1.876176,3.130596,1,1,1,1
6126,0,766071.5661,4334436.639,1,0.5454,19.51052675,10.766196,0,0,85.98802012,8,18.10774237,1,50.264064,113.33412,242.9757,364.469004,0,0.5454,1.330776,3.130596,0,1,1,1
6127,0,766072.5622,4334450.019,1,0.5454,20.76986059,13.067784,0,0,89.72395186,14,27.11759698,1,54.2673,127.558152,239.452416,299.446416,0,0,0.5454,0.5454,0,0,1,1
6128,0,766072.3324,4334448.203,1,0.5454,22.14599087,13.896792,0,0,85.65194189,15,25.72332224,1,51.343956,124.040322,240.510492,312.666912,0,0,0.5454,0.5454,0,0,1,1
6129,0,766069.4331,4334438.198,1,0.5454,17.88269056,9.969912,0,0,94.83745895,10,20.74414464,1,55.865322,103.211496,234.042048,353.920968,0,0.5454,0.5454,3.130596,0,1,1,1
6130,0,766071.345,4334448.39,1,0.5454,19.4299189,12.282408,0,0,86.86823613,14,26.44590621,1,52.05843,124.618446,238.934286,311.330682,0,0,0.5454,0.5454,0,0,1,1
6131,0,766068.2023,4334435.98,1,0.5454,15.14943684,8.251902,0,0,98.5217891,9,20.7377008,1,58.00329,99.61731,229.74975,350.054082,0,0.5454,1.0908,3.130596,0,1,1,1
6132,0,766072.8547,4334454.611,1,0.5454,19.71452323,12.304224,0,0,104.9436723,6,30.97703836,1,64.395378,124.291206,217.238274,277.292268,0,0,0.5454,0.5454,0,0,1,1
6133,0,766067.3254,4334450.778,1,0.5454,14.18412584,8.557326,0,0,88.6119623,12,30.79634057,1,54.420012,119.295342,219.55077,280.837368,0,0,0.5454,0.5454,0,0,1,1
6134,0,766071.2297,4334454.652,1,0.5454,18.93871565,11.786094,0,0,100.1160894,19,31.78224155,1,61.406586,124.26939,214.882146,273.043602,0,0,0.5454,0.5454,0,0,1,1
6135,0,766070.391,4334455.694,1,0.5454,18.63971388,11.273418,0,0,99.74429555,10,33.10296247,1,61.286598,125.654706,207.98829,263.117322,0,0,0.5454,0.5454,0,0,1,1
6136,0,766061.1747,4334453.602,1,0.5454,13.45615742,7.368354,0,0,79.30676413,10,37.0033791,1,49.233258,103.805982,187.775766,247.44798,0,0,0,0.5454,0,0,0,1
6137,0,766062.124,4334455.427,1,0.5454,14.02029153,7.6356,0,0,84.56708324,9,37.70617969,1,52.756542,110.4435,188.986554,232.520382,0,0,0,0.5454,0,0,0,1
6138,0,766060.3003,4334455.275,1,0.5454,12.11621573,6.582978,0,0,81.00454164,8,38.8176286,1,50.700384,102.142512,176.633244,229.569768,0,0,0,0.5454,0,0,0,1
6139,0,766065.4488,4334456.122,1,0.5454,15.10967093,8.464608,0,0,93.58092826,9,36.16766083,1,58.41234,120.631572,197.314812,247.262544,0,0,0,0.5454,0,0,0,1
6140,0,766056.9402,4334455.282,1,0.5454,13.9201315,7.679232,0,0,68.64391265,9,41.19719408,1,42.443028,90.710928,162.77463,223.679448,0,0,0,0.5454,0,0,0,1
6141,0,766059.6547,4334456.899,1,0.5454,16.38834139,8.9991,0,0,79.85115006,9,40.44803849,1,49.816836,106.091208,168.997644,225.370188,0,0,0,0.5454,0,0,0,1
6142,0,766057.8359,4334456.969,1,0.5454,20.31460751,11.584296,0,0,73.72281406,10,41.74479854,1,45.911772,100.87173,163.227312,220.957902,0,0,0,0.5454,0,0,0,1
6143,0,766056.6305,4334457.308,1,0.5454,18.90605201,10.875276,0,0,73.32942329,12,42.83187457,1,45.606348,92.243502,160.380324,215.067582,0,0,0,0.5454,0,0,0,1
6144,0,766055.4123,4334457.377,1,0.5454,17.49749652,10.166256,0,0,65.51538016,6,43.74899747,1,40.501404,86.598612,156.049848,208.719126,0,0,0,0.5454,0,0,0,1
6145,0,766056.0961,4334458.249,1,0.5454,23.66408149,14.12586,0,0,73.33792707,7,43.87629754,1,45.617256,88.529328,154.626354,208.855476,0,0,0,0.5454,0,0,0,1
6146,0,766050.9921,4334459.2,1,0.5454,14.48581257,8.67186,0,0,49.29724148,9,48.2276689,1,28.938924,59.923098,135.264654,185.495994,0,0,0,0,0,0,0,0
6147,0,766051.2898,4334459.163,1,0.5454,14.48581257,8.67186,0,0,49.29724148,9,47.98165443,1,28.938924,62.568288,136.006398,189.406512,0,0,0,0,0,0,0,0
6148,0,766057.342,4334458.397,1,0.5454,25.07263698,14.83488,0,0,76.21929236,6,43.11858062,1,47.346174,94.277844,158.84775,214.358562,0,0,0,0.5454,0,0,0,1
6149,0,766056.5143,4334459.102,1,0.5454,24.50850288,14.567634,0,0,72.78714843,16,44.19939945,1,45.208206,87.056748,156.82977,208.031922,0,0,0,0,0,0,0,0
6150,0,766053.2683,4334461.459,1,0.5454,25.93585187,15.767514,0,0,63.12911697,13,48.14812038,1,38.570688,79.9011,140.309604,184.792428,0,0,0,0,0,0,0,0
6151,0,766051.7947,4334461.832,1,0.5454,19.79649608,11.993346,0,0,52.58877622,19,49.45059551,1,30.995082,72.958158,136.999026,183.870702,0,0,0,0,0,0,0,0
6152,0,766065.1338,4334458.607,1,0.5454,14.61415064,8.121006,0,0,103.4028135,7,38.37487242,1,64.733526,114.299478,187.6176,231.969528,0,0,0,0.5454,0,0,0,1
6153,0,766063.5237,4334459.607,1,0.5454,20.5737107,11.666106,0,0,102.8591996,7,40.11873788,1,64.897146,113.617728,174.004416,225.064764,0,0,0,0.5454,0,0,0,1
6154,0,766059.2686,4334463.618,1,0.5454,32.40169758,19.328976,0,0,97.8876104,12,45.87135926,1,62.535564,95.06322,161.509302,197.969292,0,0,0,0,0,0,0,0
6155,0,766055.2041,4334465.708,1,0.5454,31.46366383,19.105362,0,0,78.64037359,14,50.02706791,0,49.555044,86.85495,138.44979,174.031686,0,0,0,0,0,0,0,0
6156,0,766059.408,4334464.497,1,0.5454,28.59551939,16.896492,0,0,104.8561652,9,46.49354471,1,66.942396,99.137358,159.982182,194.89869,0,0,0,0,0,0,0,0
6157,0,766052.8225,4334468.331,1,0.5454,30.34112214,18.8163,0,0,74.56432791,13,53.56563438,0,46.41354,77.217732,122.764086,166.423356,0,0,0,0,0,0,0,0
6158,0,766052.2953,4334468.638,1,0.5454,28.15675906,17.58915,0,0,69.91299154,16,54.1382741,0,43.0866,76.672332,117.975474,165.517992,0,0,0,0,0,0,0,0
6159,0,766055.5709,4334467.58,1,0.5454,33.66494332,20.58885,0,0,84.84266069,11,51.26430584,0,54.092772,85.196934,137.233548,171.631926,0,0,0,0,0,0,0,0
6160,0,766059.5931,4334465.386,1,0.5454,28.80050326,17.136468,0,0,104.8561652,20,47.10596804,1,66.942396,98.673768,157.86603,190.284606,0,0,0,0,0,0,0,0
6161,0,766060.913,4334465.157,1,0.5454,26.45221775,15.642072,0,0,111.5677569,9,46.16401679,1,71.31105,102.829716,158.880474,195.85314,0,0,0,0,0,0,0,0
6162,0,766057.1789,4334467.793,1,0.5454,28.94636665,17.392806,0,0,98.2730075,7,50.46992421,0,62.91189,89.129268,142.954794,173.868066,0,0,0,0,0,0,0,0
6163,0,766064.6283,4334463.004,1,0.5454,25.71846613,16.74378,0,0,126.3278088,7,42.33425303,1,80.135622,114.059502,168.005016,213.938604,0,0,0,0.5454,0,0,0,1
6164,0,766055.8909,4334469.639,1,0.5454,29.33975741,17.69823,0,0,92.43069412,11,52.72040298,0,59.355882,82.79172,125.872866,167.061474,0,0,0,0,0,0,0,0
6165,0,766059.952,4334466.929,1,0.5454,24.74717184,14.747616,0,0,112.1418669,14,48.17001906,1,72.112788,101.558934,151.752096,187.077654,0,0,0,0,0,0,0,0
